TIMESTAMP #, PEOPLE DOING BBQ#, TEMPERATURE#, PEOPLE LEAVING CITY#
13863, 24919, 31.20014281346198, 82312
13864, 16301, 25.834702854786453, 100000
13865, 0, 19.93462326893577, 53783
13866, 20406, 14.347444032662223, 5934
13867, 21514, 10.81327454792689, 24498
13868, 9809, 10.092996323853562, 42547
13869, 6502, 12.217369119150677, 62195
13870, 6269, 17.00254159362189, 81145
13871, 6056, 22.87842193203029, 100000
13872, 0, 28.88159896119705, 51370
13873, 45071, 33.429874107774644, 3805
13874, 75456, 35.09571392055718, 22167
13875, 53637, 34.514547208970924, 40633
13876, 42843, 30.892039928095596, 60270
13877, 37402, 25.69101972366787, 79174
13878, 15273, 19.673258904556455, 97593
13879, 1035, 14.303276478917905, 48338
13880, 11743, 10.838879984010488, 1851
13881, 12811, 10.092619696513347, 20735
13882, 8971, 12.228446032426383, 39150
13883, 10110, 16.84550407170281, 57803
13884, 13304, 22.706379848411355, 76015
13885, 13740, 28.69654653464964, 95580
13886, 4044, 33.82731494999099, 46146
13887, 40989, 35.73112884109152, 0
13888, 65442, 34.317874330015215, 19010
13889, 59354, 31.699307100157654, 37029
13890, 56039, 25.770094497341884, 56318
13891, 32232, 19.86793113532553, 75356
13892, 10808, 14.333820116422318, 95096
13893, 1119, 10.813576500037309, 48402
13894, 6703, 10.094535430375725, 0
13895, 11322, 12.248213829609917, 19770
13896, 13373, 17.00907769282035, 37786
13897, 19998, 22.97759426822801, 56503
13898, 25516, 29.068298343025823, 75839
13899, 22683, 33.33055168444706, 94977
13900, 3969, 35.785891882562936, 47428
13901, 34249, 34.93254938781222, 589
13902, 69408, 30.910897967851003, 20251
13903, 74979, 26.077562355353418, 39899
13904, 45412, 19.89437986950822, 58540
13905, 18232, 14.243441478072262, 77527
13906, 5065, 10.827289493040462, 95984
13907, 523, 10.094494471901372, 50061
13908, 5654, 12.291161398332738, 2058
13909, 16440, 16.922834177189674, 20215
13910, 25387, 22.780681382327806, 39685
13911, 34778, 29.008632312851045, 58047
13912, 39226, 33.201665115358935, 77795
13913, 17718, 35.71692700117043, 97365
13914, 1726, 34.78944193536744, 51298
13915, 34392, 31.70769879075098, 2559
13916, 86663, 26.12705643746058, 20939
13917, 59965, 19.723110640568528, 40165
13918, 25862, 14.232270552858761, 58914
13919, 9246, 10.84594753334689, 77557
13920, 2933, 10.091651542502598, 95812
13921, 473, 12.2249354974348, 50348
13922, 8244, 16.8924856322657, 1633
13923, 31188, 22.995246815819836, 20489
13924, 46715, 28.432045756817278, 38775
13925, 54992, 33.07406005663539, 57133
13926, 34532, 36.08288065482027, 76474
13927, 14952, 34.83035856429622, 95486
13928, 3177, 30.90528176910453, 47345
13929, 49525, 26.01284587176827, 0
13930, 75185, 19.72993724013264, 18143
13931, 35405, 14.26038677897459, 37810
13932, 14052, 10.836001037733629, 56539
13933, 5670, 10.092321676771022, 76103
13934, 2704, 12.314436011653202, 95335
13935, 786, 16.864876690195555, 46548
13936, 16892, 22.750796777152924, 0
13937, 57510, 28.660183379149597, 19791
13938, 73204, 33.348963750901945, 38595
13939, 48460, 35.969647346032076, 57334
13940, 27375, 34.31754299486402, 76869
13941, 16952, 31.590338639753288, 95766
13942, 3796, 25.564771850490523, 47489
13943, 38132, 19.824238621914322, 0
13944, 43666, 14.252302685818817, 18681
13945, 18353, 10.819105825429446, 37274
13946, 8158, 10.092253470943723, 55549
13947, 5030, 12.264578082509711, 73740
13948, 4388, 16.752602865714046, 93466
13949, 2037, 22.532442413926336, 44315
13950, 31413, 29.116265593544156, 0
13951, 94195, 33.10919665916894, 19035
13952, 65052, 35.05627134544105, 38364
13953, 42610, 34.25952879750725, 58039
13954, 30891, 30.909417182489268, 76102
13955, 22471, 26.082794861237126, 94902
13956, 3853, 19.576111125731106, 48453
13957, 21948, 14.370231095135917, 3388
13958, 22167, 10.83044851602462, 21653
13959, 10211, 10.093714559369023, 40299
13960, 6758, 12.323179978011634, 59349
13961, 6859, 16.987452741366393, 78664
13962, 6841, 22.665646548392747, 97668
13963, 1331, 28.800413526703043, 50961
13964, 45195, 33.81580185712011, 5410
13965, 72057, 35.20645913051449, 25196
13966, 51092, 34.79164283912451, 43259
13967, 40063, 31.38251109330581, 61732
13968, 34822, 25.523570793560033, 81225
13969, 13590, 19.913257621227174, 100000
13970, 0, 14.239561895408432, 54854
13971, 10171, 10.816177347196032, 9766
13972, 11729, 10.091470069807063, 28646
13973, 8073, 12.249097412285547, 48406
13974, 8601, 17.007127760147977, 66941
13975, 10624, 22.769327158347735, 85955
13976, 8090, 28.659501311114134, 100000
13977, 0, 33.588962589172446, 53796
13978, 35810, 35.12307777517982, 7532
13979, 63583, 34.78762009714609, 26064
13980, 52220, 31.35021367563018, 44243
13981, 50851, 25.788279358793915, 62325
13982, 27839, 19.567917077939295, 80675
13983, 8221, 14.34458742094189, 100000
13984, 0, 10.825600026235854, 51564
13985, 6307, 10.09314078136744, 2828
13986, 10998, 12.276063366814725, 21279
13987, 13181, 16.91006363145578, 40291
13988, 18970, 23.116582158048008, 59358
13989, 24131, 28.933580558017315, 77762
13990, 20685, 33.48315949802202, 96419
13991, 2797, 35.56763550158096, 46951
13992, 35185, 35.157991679623606, 1178
13993, 67761, 31.54008100813853, 20399
13994, 71637, 25.63480179033691, 39013
13995, 44530, 19.78465447720857, 57556
13996, 18459, 14.416831069898628, 76628
13997, 5397, 10.832097589718046, 94950
13998, 658, 10.094703124909694, 48313
13999, 5852, 12.257873587170744, 0
14000, 16695, 16.961386057425187, 19348
14001, 25780, 22.794097416814143, 38173
14002, 35692, 29.116888180015643, 56958
14003, 40545, 33.04953564305005, 75567
14004, 19718, 35.57782163877258, 94367
14005, 3733, 34.5820578639194, 46931
14006, 38095, 31.47008856906811, 783
14007, 89731, 26.13058961631105, 18938
14008, 61499, 19.940899821324283, 37681
14009, 27533, 14.272374667822142, 56589
14010, 9825, 10.813339419080645, 76214
14011, 3090, 10.094522696290982, 94613
14012, 609, 12.253474311211956, 45538
14013, 9085, 16.797390092799848, 3
14014, 31349, 22.930083155925452, 19160
14015, 47227, 29.224262663721955, 37666
14016, 59152, 32.832931632180795, 57457
14017, 34887, 35.80477250066183, 76621
14018, 15206, 35.221674293184016, 94729
14019, 3595, 30.84809106729247, 46630
14020, 50395, 25.59581139493638, 0
14021, 72793, 19.800943001162388, 18807
14022, 35371, 14.323441952726785, 38180
14023, 14092, 10.83089074310411, 56463
14024, 5674, 10.091912238558558, 75563
14025, 2765, 12.260617257593653, 93906
14026, 1017, 16.995525511187708, 45011
14027, 17648, 22.603129266843144, 0
14028, 56766, 28.72360305670254, 18057
14029, 75118, 33.08723102395209, 36807
14030, 50856, 36.1122270746987, 55743
14031, 28060, 34.52069738769261, 73745
14032, 18938, 31.419819112982015, 92050
14033, 7215, 26.19427241996353, 42893
14034, 43537, 19.902292023109954, 0
14035, 44011, 14.317392908960926, 18253
14036, 18619, 10.83328530123532, 36304
14037, 8305, 10.091419382706775, 55974
14038, 4981, 12.261866338091574, 75046
14039, 4168, 16.878077563401806, 93821
14040, 1955, 23.112430895981063, 47876
14041, 30937, 28.47425046031792, 1762
14042, 88499, 32.91362573584024, 20525
14043, 64787, 35.220972998420855, 39946
14044, 40970, 34.80062597497206, 58557
14045, 29240, 31.024540004657595, 78055
14046, 20471, 25.530570580180445, 96066
14047, 2849, 19.52904766805991, 49180
14048, 21535, 14.248485089706652, 1857
14049, 22138, 10.840090865459949, 21248
14050, 10282, 10.094414255462867, 40028
14051, 6789, 12.267178635357135, 59650
14052, 6746, 16.75675893590694, 78606
14053, 6674, 23.084288079566015, 97672
14054, 1378, 29.005780631913126, 49334
14055, 47363, 33.842022320232694, 1713
14056, 74724, 35.89250160325778, 20055
14057, 51624, 34.58308802905231, 39833
14058, 43187, 31.39204792485991, 58017
14059, 38177, 25.940684980391225, 76238
14060, 17766, 19.70724317398332, 94686
14061, 2293, 14.222766056114235, 47831
14062, 11725, 10.823750806558056, 1197
14063, 12861, 10.092659039027232, 19245
14064, 9139, 12.303447630422275, 37483
14065, 10514, 16.780807281776557, 56990
14066, 13457, 22.730487474733984, 76746
14067, 13349, 28.412404708827243, 95152
14068, 4348, 33.119936368182955, 46410
14069, 43023, 35.71197783388871, 0
14070, 65545, 35.29730908746481, 19235
14071, 54760, 30.824148815601706, 37744
14072, 58882, 26.05524500674889, 55953
14073, 33224, 19.548209544736878, 74529
14074, 10814, 14.241510389139018, 93899
14075, 1374, 10.82627907577848, 46165
14076, 7011, 10.092916251643699, 0
14077, 11318, 12.213558637856375, 19362
14078, 13365, 16.756506952261184, 39040
14079, 19018, 22.673814660875344, 57248
14080, 24420, 28.364829946050925, 76877
14081, 20671, 33.06971589093677, 95666
14082, 3492, 35.79247910359568, 47606
14083, 34114, 35.393840893454154, 1841
14084, 66035, 31.02899919634671, 20575
14085, 74069, 25.809626513868157, 38891
14086, 45229, 19.615634582559807, 58645
14087, 17680, 14.401686445577608, 77087
14088, 5280, 10.821683701525737, 95250
14089, 618, 10.091808958873425, 49731
14090, 5688, 12.297409578022991, 4389
14091, 16065, 16.941805253338316, 23657
14092, 24347, 22.985563736375646, 42038
14093, 34026, 28.991015551497497, 61800
14094, 35673, 32.78784403788458, 80806
14095, 15792, 35.01501077087663, 99280
14096, 499, 34.44085322208652, 51535
14097, 35178, 30.83110848560423, 2441
14098, 92228, 25.67785883183234, 20946
14099, 57916, 19.931487792157597, 39340
14100, 26775, 14.387451727793938, 58829
14101, 9469, 10.841362985735156, 77121
14102, 2987, 10.09176041123603, 96248
14103, 424, 12.248335604844874, 50002
14104, 8334, 16.750659351925066, 4467
14105, 29783, 22.92469871164943, 23617
14106, 44602, 28.63890920627634, 43397
14107, 51583, 33.80782691345062, 62932
14108, 28255, 35.587936872854264, 81078
14109, 12529, 34.638038994114176, 100000
14110, 0, 31.56561020412401, 54472
14111, 40900, 25.967172594456848, 9138
14112, 68075, 19.71220889405272, 28344
14113, 30937, 14.319639332162325, 46795
14114, 12121, 10.82558041069801, 65966
14115, 4431, 10.095462044024867, 84494
14116, 1755, 12.245892306435074, 100000
14117, 0, 16.70613720529043, 50963
14118, 15206, 22.7792177240971, 1953
14119, 56528, 29.11542371357955, 21454
14120, 73982, 32.819580033228775, 40150
14121, 49128, 35.775911263403266, 59132
14122, 26646, 35.03178796182429, 78269
14123, 15052, 31.43754470666992, 97809
14124, 1986, 26.162190662232305, 49161
14125, 38663, 19.51113065747249, 1159
14126, 41808, 14.356674616606679, 20291
14127, 18254, 10.814181834432283, 39508
14128, 7860, 10.091421650570043, 57637
14129, 4793, 12.24339696836079, 76704
14130, 3880, 16.96222784906312, 94971
14131, 1607, 22.67022681508812, 47114
14132, 30200, 28.773074788600752, 0
14133, 91987, 33.2581225602496, 18207
14134, 64991, 36.080773005970386, 37753
14135, 39570, 34.67898264730996, 56800
14136, 30775, 31.26729876557583, 76498
14137, 21558, 25.773762144402752, 96198
14138, 2806, 19.9155033711729, 50181
14139, 21955, 14.388244266568444, 3421
14140, 22215, 10.825892937769206, 22641
14141, 10073, 10.092847303407313, 41068
14142, 6670, 12.251352563690833, 59935
14143, 6681, 16.742699089250706, 78777
14144, 6610, 22.947505079761424, 98474
14145, 892, 28.401722740910646, 49039
14146, 45675, 33.28938071886153, 3177
14147, 76754, 35.0883089064138, 21312
14148, 54259, 34.522352318119545, 41012
14149, 42544, 30.965273022951198, 59839
14150, 37618, 26.249263851570625, 78583
14151, 16396, 19.605276319697253, 97406
14152, 1107, 14.215030936346535, 51064
14153, 10987, 10.841263838568283, 5931
14154, 12284, 10.09453499539689, 24741
14155, 8520, 12.30326845732893, 43025
14156, 9582, 16.798544481510326, 62635
14157, 11715, 23.104009911879206, 81806
14158, 10790, 28.982213934396942, 100000
14159, 0, 33.550285279531785, 52203
14160, 37153, 35.646952637023325, 5883
14161, 62020, 34.23636015743645, 25675
14162, 54815, 31.43037307589577, 44661
14163, 50187, 25.88026616355615, 62977
14164, 27552, 19.962953794828103, 81866
14165, 8029, 14.336528545994295, 100000
14166, 0, 10.833450543300057, 54852
14167, 5887, 10.094155913364613, 6534
14168, 10581, 12.242218456259563, 25304
14169, 12438, 16.775135454093192, 44700
14170, 17290, 22.625605896090626, 64107
14171, 20415, 29.180201242671224, 82366
14172, 16683, 33.86841707173984, 100000
14173, 0, 35.152478965744976, 54223
14174, 31402, 34.55580527950034, 6568
14175, 67209, 31.04325482402141, 26080
14176, 68868, 25.940200508173728, 44821
14177, 41255, 19.834089977940845, 63948
14178, 15758, 14.411819707469952, 83480
14179, 3812, 10.817615035343067, 100000
14180, 0, 10.095236379516011, 53452
14181, 5270, 12.299810140069347, 5578
14182, 15871, 16.724984898134245, 25274
14183, 23225, 22.941535779324983, 44369
14184, 32532, 29.16220766881575, 63610
14185, 34385, 33.925193445517415, 81971
14186, 13619, 35.083751778067224, 100000
14187, 0, 34.80301223041395, 52625
14188, 33419, 30.995681244278266, 5130
14189, 88677, 25.58266239717711, 24674
14190, 54776, 19.544720602523906, 44090
14191, 23730, 14.319814483757545, 63652
14192, 8281, 10.83631674014932, 82416
14193, 2294, 10.091524249734855, 100000
14194, 0, 12.230125255422013, 51205
14195, 8109, 16.716768993324504, 4893
14196, 29530, 22.706104877434043, 23534
14197, 43803, 28.595538440925626, 42138
14198, 52571, 33.05647977024615, 60334
14199, 31995, 35.64931008718858, 79671
14200, 13393, 34.876671912141056, 97941
14201, 1444, 31.228529176960198, 49804
14202, 46169, 25.71346518048431, 2357
14203, 71733, 19.908479287106754, 21630
14204, 34513, 14.347685632677178, 39992
14205, 13725, 10.819329767729826, 58616
14206, 5382, 10.093207960795944, 77204
14207, 2580, 12.297733238336232, 95660
14208, 729, 16.91450941513228, 48344
14209, 16420, 23.01939222787201, 404
14210, 58639, 28.968179376632968, 19901
14211, 74683, 33.68206786102477, 39155
14212, 46825, 35.004289169940876, 58463
14213, 28835, 34.39398442075454, 77555
14214, 16351, 31.59308289765217, 96617
14215, 3033, 25.92783797262047, 49923
14216, 37404, 19.61374173948374, 1227
14217, 42219, 14.377539147608411, 20894
14218, 18169, 10.851239011693405, 40025
14219, 7846, 10.093733626427735, 59750
14220, 4556, 12.250244657940149, 78927
14221, 3513, 16.84729996366262, 97571
14222, 766, 22.64731065634804, 52018
14223, 27344, 28.93392235354062, 3100
14224, 90135, 33.156241950062025, 21641
14225, 62738, 35.904474018034605, 41293
14226, 37872, 35.31414807743022, 60869
14227, 26495, 31.265758491133322, 80640
14228, 17760, 26.027133437835783, 99960
14229, 30, 19.75572600387608, 51180
14230, 21170, 14.35615696119123, 2923
14231, 22230, 10.845733914243883, 21629
14232, 10243, 10.093778387594007, 40178
14233, 6772, 12.260229517357793, 59582
14234, 6750, 16.834499284454758, 78703
14235, 6706, 22.651202977866873, 97100
14236, 1653, 28.549254798875186, 51870
14237, 43587, 32.885821876932745, 5206
14238, 77433, 35.30001510960309, 24675
14239, 51061, 35.032746168670414, 43915
14240, 38845, 31.465834263399532, 63489
14241, 33030, 25.53094460132959, 82544
14242, 12642, 19.844431591746407, 100000
14243, 0, 14.240698391970342, 53633
14244, 10447, 10.830386961893668, 7419
14245, 12066, 10.094345037673838, 26322
14246, 8341, 12.30365545161078, 45527
14247, 9162, 16.824351097516075, 65160
14248, 10957, 22.597497698339406, 83794
14249, 9195, 28.668590437758905, 100000
14250, 0, 33.1808999763984, 54181
14251, 36617, 36.113226276638144, 6871
14252, 59041, 35.38469269999902, 25974
14253, 49837, 31.77463217979245, 45762
14254, 48010, 25.933187893818012, 64977
14255, 26171, 19.730049869422352, 83516
14256, 7129, 14.354152721434984, 100000
14257, 0, 10.82837345870326, 51978
14258, 6256, 10.09445962288875, 5677
14259, 10679, 12.215289339047525, 25228
14260, 12396, 16.925947347255487, 44420
14261, 17692, 22.532904315333806, 63399
14262, 20648, 28.351629671587105, 82836
14263, 15329, 33.1492754133604, 100000
14264, 0, 36.100502460977594, 51277
14265, 30922, 34.24089294236674, 4811
14266, 70178, 31.539169519372237, 23245
14267, 69081, 25.891368846088653, 42113
14268, 43117, 19.946881612906143, 60632
14269, 17404, 14.35564223544029, 79599
14270, 4671, 10.830902936986513, 98674
14271, 172, 10.09520577724314, 50543
14272, 5600, 12.266886395579117, 1092
14273, 16537, 16.72953965577832, 20480
14274, 24728, 22.756553557081997, 39036
14275, 35078, 28.738888830677762, 57424
14276, 39071, 32.98581926728193, 75912
14277, 19531, 36.126681897850865, 94363
14278, 3569, 34.66350473454705, 47446
14279, 37484, 31.462797389231003, 1921
14280, 88747, 25.612178099260586, 20980
14281, 57595, 19.53025189698836, 39967
14282, 25442, 14.41999874649722, 58267
14283, 9642, 10.828612758573351, 77293
14284, 2958, 10.094190461614446, 96082
14285, 443, 12.221110127424174, 49895
14286, 8314, 16.951694443206822, 1715
14287, 31381, 22.683859173548306, 21170
14288, 45069, 28.834922353044927, 40398
14289, 55062, 33.18049221947783, 58750
14290, 32967, 35.120531136912156, 76950
14291, 15852, 34.512592011849975, 95758
14292, 3061, 31.363304455625283, 49051
14293, 46423, 26.14601164663017, 3920
14294, 72979, 19.797349392879738, 22639
14295, 33689, 14.396776734879925, 41625
14296, 13443, 10.823550447196887, 61011
14297, 5075, 10.092321879904436, 80534
14298, 2203, 12.283264523702615, 100000
14299, 0, 16.833047224169363, 53557
14300, 14621, 22.539255158991626, 8313
14301, 51754, 28.749916159334777, 27819
14302, 66290, 32.95957905293876, 45903
14303, 43949, 35.08336721089091, 64426
14304, 24539, 35.352851532381656, 82731
14305, 11656, 31.4314462507325, 100000
14306, 0, 25.89716099408404, 52442
14307, 35439, 19.79730966257111, 4162
14308, 41735, 14.215195991916616, 23720
14309, 17126, 10.81786067078313, 42870
14310, 7428, 10.09408983948501, 60914
14311, 4424, 12.231426688578308, 80087
14312, 3310, 16.81750834631559, 99861
14313, 43, 22.536006434428046, 54748
14314, 25535, 29.10381994607614, 7748
14315, 86822, 33.013294224056914, 26309
14316, 59630, 35.26963802095441, 44324
14317, 37834, 35.223031678065, 63152
14318, 25134, 31.47976482367384, 82726
14319, 15611, 26.185150870397067, 100000
14320, 0, 19.79134651406068, 52265
14321, 20775, 14.225146973151018, 5660
14322, 21211, 10.832474571261207, 24709
14323, 9816, 10.09235113445343, 44035
14324, 6333, 12.228397710808874, 62327
14325, 6259, 16.824475929015026, 80985
14326, 5980, 22.89289787734115, 100000
14327, 0, 29.126497998717326, 54321
14328, 43057, 33.62985519379693, 5138
14329, 73295, 35.58440626920359, 23659
14330, 50564, 35.25583705788383, 42840
14331, 38886, 30.93656856406612, 61221
14332, 36395, 26.00553917509821, 80743
14333, 14470, 19.871482232687622, 99118
14334, 386, 14.26018728361771, 53895
14335, 10417, 10.831114901560419, 8411
14336, 11938, 10.093159399875068, 27721
14337, 8181, 12.30010122881625, 47366
14338, 8847, 16.974576760702416, 65966
14339, 10896, 22.835525351543076, 84833
14340, 8787, 28.88922846771498, 100000
14341, 0, 33.32426107116475, 52153
14342, 37830, 35.78664581272049, 3623
14343, 62782, 34.31026906967132, 21809
14344, 57336, 31.366169347583643, 41428
14345, 53358, 25.629514865912068, 60636
14346, 28730, 19.59955397731107, 78749
14347, 9070, 14.3053584825932, 97600
14348, 545, 10.83341858489234, 49887
14349, 6534, 10.095425795554588, 4668
14350, 10795, 12.228010779920083, 22711
14351, 12840, 16.932491781473484, 40739
14352, 18878, 23.063707562882833, 59625
14353, 23863, 29.10549208650081, 78377
14354, 20352, 33.48420504952034, 96802
14355, 2498, 35.364051734080725, 47339
14356, 35512, 34.805816645231374, 424
14357, 70228, 31.313409611833293, 19429
14358, 73670, 25.79633837782792, 37582
14359, 46151, 19.6418025594435, 55612
14360, 19027, 14.238421858076153, 74911
14361, 5651, 10.825785447334868, 93846
14362, 801, 10.093411176024897, 44396
14363, 6294, 12.27065938811926, 0
14364, 16729, 16.93873732093459, 18308
14365, 26043, 23.059564781812714, 36403
14366, 37574, 28.542771123745002, 56067
14367, 39768, 33.54199601149035, 75499
14368, 19057, 36.05117453206066, 94249
14369, 3664, 34.86774608211811, 47830
14370, 36613, 31.26553372053548, 2207
14371, 89716, 25.65756633879671, 20897
14372, 57860, 19.563537087075435, 40046
14373, 25495, 14.266212644590029, 59756
14374, 9100, 10.846503564272535, 78954
14375, 2751, 10.095588019879642, 97794
14376, 249, 12.221594305515366, 50147
14377, 8273, 16.766188137031566, 2609
14378, 30419, 22.913901897725072, 20648
14379, 46292, 28.676243168594638, 39241
14380, 55515, 33.25252565325119, 58475
14381, 33009, 34.954086610704735, 77021
14382, 16016, 34.77220636469322, 95451
14383, 3216, 31.43515473247068, 48531
14384, 46662, 25.784952204499938, 3301
14385, 71435, 19.573352374775446, 22570
14386, 32960, 14.288428575889395, 40973
14387, 13389, 10.818381298767463, 60433
14388, 5145, 10.09351673638686, 78552
14389, 2427, 12.235769782697115, 96991
14390, 500, 16.869759939402265, 50765
14391, 15568, 22.979349578652297, 2531
14392, 57187, 28.340981644214576, 21084
14393, 70429, 33.690437649359275, 39156
14394, 46795, 35.17315672839877, 57999
14395, 28764, 34.94241256232105, 77342
14396, 15807, 30.882437811262605, 96167
14397, 3610, 26.143450781483747, 46717
14398, 40464, 19.91659341294235, 0
14399, 44074, 14.235036614278956, 19208
14400, 18190, 10.822995628797338, 37420
14401, 8144, 10.095148777036373, 55754
14402, 5010, 12.226142375614183, 74023
14403, 4314, 16.908448126988937, 93455
14404, 2079, 23.013286980413785, 47292
14405, 31016, 29.112941953793552, 0
14406, 94173, 33.8579575139607, 18003
14407, 62263, 35.00681206097469, 37541
14408, 43350, 34.60590196457597, 56370
14409, 31261, 31.78529112904027, 75056
14410, 22063, 26.217990378633242, 93578
14411, 4904, 19.55894641512467, 44323
14412, 23665, 14.263135603722239, 0
14413, 22604, 10.835072519016453, 18345
14414, 10651, 10.095059052739646, 36597
14415, 7179, 12.297027632512526, 55750
14416, 7434, 16.701230887303705, 75218
14417, 7680, 22.977293503958855, 94152
14418, 3430, 28.409625060475097, 45105
14419, 49229, 33.51452547591128, 0
14420, 77942, 35.88935587812803, 18101
14421, 52899, 34.230939974104494, 37246
14422, 46301, 31.415770485496463, 56439
14423, 39546, 25.764233857958164, 76058
14424, 17658, 19.65060000475335, 95804
14425, 1800, 14.382261439539388, 46407
14426, 12317, 10.814014802259022, 1377
14427, 12814, 10.09323659862426, 20527
14428, 8995, 12.243811182539124, 38911
14429, 10175, 17.009074686294042, 58469
14430, 13350, 22.75730772742643, 76495
14431, 13525, 29.060358692312573, 95601
14432, 4127, 33.6711115468, 47098
14433, 40746, 35.238830049615046, 0
14434, 68123, 35.345620451477934, 19555
14435, 54330, 31.03440225545825, 39285
14436, 56600, 25.814444178127268, 58265
14437, 30901, 19.56430940309006, 76922
14438, 9814, 14.248093981323604, 95803
14439, 946, 10.814571595772653, 48739
14440, 6661, 10.09263813962326, 1133
14441, 11189, 12.23589874556511, 20036
14442, 13302, 16.81174001308958, 38168
14443, 19417, 22.689682261323746, 57361
14444, 24390, 28.945752850244073, 76336
14445, 22030, 33.41456660444535, 95248
14446, 3731, 34.99274919260733, 48315
14447, 35913, 35.159666097733805, 562
14448, 68174, 31.44735053425059, 18918
14449, 73447, 26.151640771307438, 37467
14450, 47518, 19.72864196139789, 56625
14451, 18758, 14.3669839201156, 75107
14452, 5709, 10.846958675681002, 93630
14453, 832, 10.093225090868312, 45380
14454, 6182, 12.311394407363872, 0
14455, 16841, 16.706711907636116, 18636
14456, 25233, 22.96277563406454, 37967
14457, 36343, 28.54767276506049, 56511
14458, 39380, 32.957865547488716, 74926
14459, 20373, 34.9478294153796, 93050
14460, 4846, 35.27746300486798, 46143
14461, 36575, 31.81473907791629, 1069
14462, 87324, 26.184845728985994, 20573
14463, 60509, 19.84397967468227, 38970
14464, 26702, 14.408332825472739, 58055
14465, 9675, 10.837895341295011, 76949
14466, 3008, 10.092763772682206, 95071
14467, 557, 12.248798607706068, 46976
14468, 8839, 16.753118722417508, 309
14469, 31088, 23.002559158313524, 18847
14470, 47710, 29.20317977195148, 37601
14471, 59128, 33.67532411004139, 56973
14472, 33130, 35.44398787014226, 75712
14473, 16272, 34.495938675946014, 94359
14474, 4076, 31.76226547781188, 47880
14475, 46176, 25.930690942610408, 0
14476, 74711, 19.57542479822265, 19271
14477, 34372, 14.383186552591056, 37725
14478, 14314, 10.83459783302426, 56971
14479, 5612, 10.092602056078208, 75289
14480, 2796, 12.282789020572944, 94733
14481, 882, 16.906308373365295, 49449
14482, 16054, 22.733411961937932, 191
14483, 57313, 29.1906119945428, 19543
14484, 76174, 33.504152595274356, 38763
14485, 47766, 35.672103467561485, 58042
14486, 27591, 34.80096508782862, 76763
14487, 16394, 31.6831428148596, 95423
14488, 4077, 25.57881650336425, 49212
14489, 36921, 19.73545772352869, 2808
14490, 42061, 14.408966722419006, 21025
14491, 18218, 10.835983231015673, 40408
14492, 7774, 10.091347958990333, 58803
14493, 4661, 12.258260413411488, 78194
14494, 3640, 16.701879089906853, 96798
14495, 992, 22.601867799081173, 50901
14496, 27868, 28.717194888186242, 3709
14497, 88232, 33.17806104887701, 21900
14498, 62429, 35.08797928687793, 39966
14499, 41397, 34.26672084038761, 58464
14500, 30561, 31.39477386858397, 76497
14501, 21368, 25.981960710256132, 94719
14502, 3961, 19.60706982799195, 48981
14503, 21792, 14.306482934881435, 3977
14504, 21837, 10.834916142088856, 23466
14505, 9983, 10.093153222226622, 41549
14506, 6616, 12.274536819254852, 60508
14507, 6611, 16.923388275628305, 80084
14508, 6337, 22.701532506315427, 98906
14509, 626, 28.6371592634494, 52667
14510, 43130, 33.533207498553, 5680
14511, 73411, 35.503182067225325, 24723
14512, 50192, 34.54797360161872, 44507
14513, 39942, 31.525852223630697, 62537
14514, 33749, 25.800472910631647, 81860
14515, 13416, 19.67886059067779, 100000
14516, 0, 14.225114980620083, 52796
14517, 10613, 10.823493043900083, 4535
14518, 12426, 10.09426981070372, 24205
14519, 8581, 12.216314500129153, 42751
14520, 9493, 16.79640409501856, 62483
14521, 11760, 22.521855514701688, 81122
14522, 10639, 28.691713105097794, 100000
14523, 0, 32.93111858658152, 54651
14524, 36920, 34.98948523048931, 6145
14525, 65231, 35.298775610218414, 24541
14526, 51157, 31.491593661823913, 43601
14527, 50930, 26.154035377139916, 61642
14528, 29153, 19.740058130817676, 80924
14529, 8259, 14.324191868871617, 100000
14530, 0, 10.85267738474395, 50532
14531, 6473, 10.093270102783473, 2366
14532, 11051, 12.2172167156933, 21530
14533, 13013, 16.779457773336965, 40671
14534, 18560, 22.888906382062025, 60314
14535, 23101, 29.204067968766882, 79889
14536, 19058, 33.318078837226295, 98531
14537, 1162, 34.99181605047834, 52800
14538, 32799, 34.78230749676674, 4666
14539, 67362, 31.153484892412294, 23371
14540, 70849, 25.645205167417917, 42567
14541, 41969, 19.51219050054007, 60839
14542, 16566, 14.241938419989266, 79593
14543, 4599, 10.85071190130599, 98036
14544, 256, 10.091652334580822, 49900
14545, 5669, 12.255523586402054, 2540
14546, 16264, 16.7739481707395, 22255
14547, 24305, 22.958592782073882, 41895
14548, 34029, 28.395668835952282, 61607
14549, 34396, 32.87522974976132, 80961
14550, 15564, 35.37691956830813, 99837
14551, 109, 34.82115596880859, 52857
14552, 33208, 31.678044463738512, 6296
14553, 83514, 26.06058034681071, 25756
14554, 56025, 19.882417938742776, 44100
14555, 24553, 14.253349860500814, 62656
14556, 8429, 10.834765960492144, 81530
14557, 2409, 10.092109575572117, 99901
14558, 11, 12.261239943230061, 50893
14559, 8202, 16.945589235170857, 2173
14560, 31212, 22.662115473557932, 21755
14561, 44649, 28.93205397253813, 40346
14562, 55482, 32.89847573783368, 59801
14563, 32806, 35.83853648469383, 77889
